Product ID,Section,Specification,Details
16323,Main Camera,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2894, A2896  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2651, A2893  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2895 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2894, A2896  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2651  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79 SA/NSA/Sub6 - A2893  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2895"
16323,Main Camera,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
16323,Main Camera,Dimensions,160.7 x 77.6 x 7.9 mm (6.33 x 3.06 x 0.31 in)
16323,Main Camera,Weight,8.47
16323,Main Camera,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), stainless steel frame"
16323,Main Camera,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
16323,Main Camera,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
16323,Main Camera,Size,"6.7 inches, 110.2 cm2 (~88.3% screen-to-body ratio)"
16323,Main Camera,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
16323,Main Camera,Protection,Ceramic Shield glass  	Always-On display
16323,Main Camera,Os,"iOS 16, upgradable to iOS 17.4"
16323,Main Camera,Chipset,
16323,Main Camera,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
16323,Main Camera,GPU,Apple GPU (5-core graphics)
16323,Main Camera,Card Slot,
16323,Main Camera,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM"
16323,Main Camera,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), 1/3.5"", 1.0µm, PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
16323,Main Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), stereo sound rec."
16323,Main Camera,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@24/30fps)"
16323,Main Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
16323,Main Camera,Features,
16323,Main Camera,Loudspeaker,"Yes, with stereo speakers"
16323,Main Camera,3.5mm jack,No
16323,Main Camera,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
16323,Main Camera,Bluetooth,"5.3, A2DP, LE"
16323,Main Camera,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS"
16323,Main Camera,NFC,
16323,Main Camera,Radio,No
16323,Main Camera,USB,"Lightning, USB 2.0"
16323,Main Camera,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
16323,Main Camera,Others,
16323,Main Camera,Type,"Li-Ion 4323 mAh, non-removable (16.68 Wh)"
16323,Main Camera,Charging,"Wired, PD2.0, 50% in 30 min (advertised)"
16323,Selfie Camera,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
16323,Selfie Camera,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
16323,Selfie Camera,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
16323,Selfie Camera,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2894, A2896  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2651, A2893  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2895 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2894, A2896  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2651  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79 SA/NSA/Sub6 - A2893  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2895"
16323,Selfie Camera,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
16323,Selfie Camera,Dimensions,160.7 x 77.6 x 7.9 mm (6.33 x 3.06 x 0.31 in)
16323,Selfie Camera,Weight,8.47
16323,Selfie Camera,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), stainless steel frame"
16323,Selfie Camera,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
16323,Selfie Camera,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
16323,Selfie Camera,Size,"6.7 inches, 110.2 cm2 (~88.3% screen-to-body ratio)"
16323,Selfie Camera,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
16323,Selfie Camera,Protection,Ceramic Shield glass  	Always-On display
16323,Selfie Camera,Os,"iOS 16, upgradable to iOS 17.4"
16323,Selfie Camera,Chipset,
16323,Selfie Camera,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
16323,Selfie Camera,GPU,Apple GPU (5-core graphics)
16323,Selfie Camera,Card Slot,
16323,Selfie Camera,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM"
16323,Selfie Camera,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), 1/3.5"", 1.0µm, PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
16323,Selfie Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), stereo sound rec."
16323,Selfie Camera,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@24/30fps)"
16323,Selfie Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
16323,Selfie Camera,Features,
16323,Selfie Camera,Loudspeaker,"Yes, with stereo speakers"
16323,Selfie Camera,3.5mm jack,No
16323,Selfie Camera,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
16323,Selfie Camera,Bluetooth,"5.3, A2DP, LE"
16323,Selfie Camera,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS"
16323,Selfie Camera,NFC,
16323,Selfie Camera,Radio,No
16323,Selfie Camera,USB,"Lightning, USB 2.0"
16323,Selfie Camera,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
16323,Selfie Camera,Others,
16323,Selfie Camera,Type,"Li-Ion 4323 mAh, non-removable (16.68 Wh)"
16323,Selfie Camera,Charging,"Wired, PD2.0, 50% in 30 min (advertised)"
16323,Sound,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
16323,Sound,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
16323,Sound,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
16323,Sound,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2894, A2896  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2651, A2893  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2895 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2894, A2896  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2651  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79 SA/NSA/Sub6 - A2893  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2895"
16323,Sound,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
16323,Sound,Dimensions,160.7 x 77.6 x 7.9 mm (6.33 x 3.06 x 0.31 in)
16323,Sound,Weight,8.47
16323,Sound,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), stainless steel frame"
16323,Sound,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
16323,Sound,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
16323,Sound,Size,"6.7 inches, 110.2 cm2 (~88.3% screen-to-body ratio)"
16323,Sound,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
16323,Sound,Protection,Ceramic Shield glass  	Always-On display
16323,Sound,Os,"iOS 16, upgradable to iOS 17.4"
16323,Sound,Chipset,
16323,Sound,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
16323,Sound,GPU,Apple GPU (5-core graphics)
16323,Sound,Card Slot,
16323,Sound,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM"
16323,Sound,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), 1/3.5"", 1.0µm, PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
16323,Sound,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), stereo sound rec."
16323,Sound,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@24/30fps)"
16323,Sound,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
16323,Sound,Features,
16323,Sound,Loudspeaker,"Yes, with stereo speakers"
16323,Sound,3.5mm jack,No
16323,Sound,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
16323,Sound,Bluetooth,"5.3, A2DP, LE"
16323,Sound,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS"
16323,Sound,NFC,
16323,Sound,Radio,No
16323,Sound,USB,"Lightning, USB 2.0"
16323,Sound,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
16323,Sound,Others,
16323,Sound,Type,"Li-Ion 4323 mAh, non-removable (16.68 Wh)"
16323,Sound,Charging,"Wired, PD2.0, 50% in 30 min (advertised)"
16323,COMMS,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
16323,COMMS,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
16323,COMMS,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
16323,COMMS,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2894, A2896  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2651, A2893  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2895 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2894, A2896  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2651  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79 SA/NSA/Sub6 - A2893  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2895"
16323,COMMS,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
16323,COMMS,Dimensions,160.7 x 77.6 x 7.9 mm (6.33 x 3.06 x 0.31 in)
16323,COMMS,Weight,8.47
16323,COMMS,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), stainless steel frame"
16323,COMMS,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
16323,COMMS,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
16323,COMMS,Size,"6.7 inches, 110.2 cm2 (~88.3% screen-to-body ratio)"
16323,COMMS,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
16323,COMMS,Protection,Ceramic Shield glass  	Always-On display
16323,COMMS,Os,"iOS 16, upgradable to iOS 17.4"
16323,COMMS,Chipset,
16323,COMMS,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
16323,COMMS,GPU,Apple GPU (5-core graphics)
16323,COMMS,Card Slot,
16323,COMMS,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM"
16323,COMMS,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), 1/3.5"", 1.0µm, PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
16323,COMMS,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), stereo sound rec."
16323,COMMS,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@24/30fps)"
16323,COMMS,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
16323,COMMS,Features,
16323,COMMS,Loudspeaker,"Yes, with stereo speakers"
16323,COMMS,3.5mm jack,No
16323,COMMS,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
16323,COMMS,Bluetooth,"5.3, A2DP, LE"
16323,COMMS,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS"
16323,COMMS,NFC,
16323,COMMS,Radio,No
16323,COMMS,USB,"Lightning, USB 2.0"
16323,COMMS,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
16323,COMMS,Others,
16323,COMMS,Type,"Li-Ion 4323 mAh, non-removable (16.68 Wh)"
16323,COMMS,Charging,"Wired, PD2.0, 50% in 30 min (advertised)"
16323,FEATURES,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
16323,FEATURES,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
16323,FEATURES,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
16323,FEATURES,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2894, A2896  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2651, A2893  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2895 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2894, A2896  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2651  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79 SA/NSA/Sub6 - A2893  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2895"
16323,FEATURES,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
16323,FEATURES,Dimensions,160.7 x 77.6 x 7.9 mm (6.33 x 3.06 x 0.31 in)
16323,FEATURES,Weight,8.47
16323,FEATURES,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), stainless steel frame"
16323,FEATURES,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
16323,FEATURES,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
16323,FEATURES,Size,"6.7 inches, 110.2 cm2 (~88.3% screen-to-body ratio)"
16323,FEATURES,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
16323,FEATURES,Protection,Ceramic Shield glass  	Always-On display
16323,FEATURES,Os,"iOS 16, upgradable to iOS 17.4"
16323,FEATURES,Chipset,
16323,FEATURES,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
16323,FEATURES,GPU,Apple GPU (5-core graphics)
16323,FEATURES,Card Slot,
16323,FEATURES,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM"
16323,FEATURES,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), 1/3.5"", 1.0µm, PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
16323,FEATURES,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), stereo sound rec."
16323,FEATURES,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@24/30fps)"
16323,FEATURES,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
16323,FEATURES,Features,
16323,FEATURES,Loudspeaker,"Yes, with stereo speakers"
16323,FEATURES,3.5mm jack,No
16323,FEATURES,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
16323,FEATURES,Bluetooth,"5.3, A2DP, LE"
16323,FEATURES,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS"
16323,FEATURES,NFC,
16323,FEATURES,Radio,No
16323,FEATURES,USB,"Lightning, USB 2.0"
16323,FEATURES,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
16323,FEATURES,Others,
16323,FEATURES,Type,"Li-Ion 4323 mAh, non-removable (16.68 Wh)"
16323,FEATURES,Charging,"Wired, PD2.0, 50% in 30 min (advertised)"
16323,BATTERY,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
16323,BATTERY,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
16323,BATTERY,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
16323,BATTERY,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2894, A2896  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2651, A2893  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2895 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2894, A2896  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2651  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79 SA/NSA/Sub6 - A2893  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A2895"
16323,BATTERY,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
16323,BATTERY,Dimensions,160.7 x 77.6 x 7.9 mm (6.33 x 3.06 x 0.31 in)
16323,BATTERY,Weight,8.47
16323,BATTERY,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), stainless steel frame"
16323,BATTERY,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
16323,BATTERY,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
16323,BATTERY,Size,"6.7 inches, 110.2 cm2 (~88.3% screen-to-body ratio)"
16323,BATTERY,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
16323,BATTERY,Protection,Ceramic Shield glass  	Always-On display
16323,BATTERY,Os,"iOS 16, upgradable to iOS 17.4"
16323,BATTERY,Chipset,
16323,BATTERY,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
16323,BATTERY,GPU,Apple GPU (5-core graphics)
16323,BATTERY,Card Slot,
16323,BATTERY,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM"
16323,BATTERY,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), 1/3.5"", 1.0µm, PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
16323,BATTERY,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), stereo sound rec."
16323,BATTERY,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@24/30fps)"
16323,BATTERY,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
16323,BATTERY,Features,
16323,BATTERY,Loudspeaker,"Yes, with stereo speakers"
16323,BATTERY,3.5mm jack,No
